freq,psd_x,psd_y,psd_z,psd_xyz
135.4,1.069e+04,5.075e+03,3.151e+03,1.892e+04
137.0,9.638e+03,4.897e+03,3.083e+03,1.762e+04
138.6,9.208e+03,4.953e+03,3.067e+03,1.723e+04
140.1,8.814e+03,5.027e+03,3.063e+03,1.690e+04
141.7,8.623e+03,4.989e+03,2.997e+03,1.661e+04
143.3,8.638e+03,4.931e+03,2.953e+03,1.652e+04
144.9,9.092e+03,4.818e+03,2.981e+03,1.689e+04
146.4,1.035e+04,4.955e+03,3.276e+03,1.858e+04
148.0,1.371e+04,5.945e+03,4.593e+03,2.425e+04
149.6,2.052e+04,8.289e+03,7.417e+03,3.622e+04
151.2,2.469e+04,9.874e+03,9.790e+03,4.435e+04
152.7,2.558e+04,1.058e+04,1.137e+04,4.753e+04
154.3,2.601e+04,1.090e+04,1.297e+04,4.988e+04
155.9,2.631e+04,1.078e+04,1.492e+04,5.201e+04
157.5,2.343e+04,9.261e+03,1.557e+04,4.826e+04
159.0,1.699e+04,6.513e+03,1.304e+04,3.655e+04
160.6,1.062e+04,4.262e+03,8.808e+03,2.369e+04
162.2,4.854e+03,2.909e+03,4.435e+03,1.220e+04
163.8,1.936e+03,2.279e+03,2.150e+03,6.365e+03
165.3,1.293e+03,1.334e+03,1.618e+03,4.245e+03
166.9,8.869e+02,6.102e+02,1.130e+03,2.627e+03
168.5,9.240e+02,5.400e+02,9.809e+02,2.445e+03
170.1,1.273e+03,7.056e+02,1.079e+03,3.057e+03
171.6,2.013e+03,1.016e+03,1.483e+03,4.512e+03
173.2,3.245e+03,1.488e+03,2.412e+03,7.145e+03
174.8,3.668e+03,1.600e+03,2.698e+03,7.965e+03
176.4,3.632e+03,1.634e+03,2.806e+03,8.072e+03
177.9,3.456e+03,1.612e+03,2.738e+03,7.806e+03
179.5,3.667e+03,1.751e+03,3.008e+03,8.426e+03
181.1,3.462e+03,1.829e+03,3.011e+03,8.302e+03
182.7,2.933e+03,1.730e+03,2.690e+03,7.354e+03
184.2,2.771e+03,1.694e+03,2.646e+03,7.111e+03
185.8,2.516e+03,1.628e+03,2.563e+03,6.707e+03
187.4,2.371e+03,1.627e+03,2.575e+03,6.573e+03
189.0,2.300e+03,1.657e+03,2.577e+03,6.535e+03
190.5,2.216e+03,1.740e+03,2.604e+03,6.560e+03
192.1,2.116e+03,1.770e+03,2.542e+03,6.429e+03
193.7,2.040e+03,1.838e+03,2.593e+03,6.471e+03
195.3,2.028e+03,1.943e+03,2.706e+03,6.676e+03
196.8,1.998e+03,1.903e+03,2.592e+03,6.493e+03
198.4,2.045e+03,1.886e+03,2.586e+03,6.516e+03
200.0,2.041e+03,1.962e+03,2.718e+03,6.721e+03
