freq,psd_x,psd_y,psd_z,psd_xyz
83.5,1.821e+05,7.086e+03,4.337e+03,1.936e+05
85.1,1.530e+05,7.268e+03,3.487e+03,1.637e+05
86.7,1.244e+05,6.920e+03,2.635e+03,1.339e+05
88.2,9.848e+04,5.760e+03,1.913e+03,1.062e+05
89.8,7.850e+04,4.114e+03,1.219e+03,8.384e+04
91.4,6.745e+04,2.792e+03,6.264e+02,7.086e+04
93.0,6.285e+04,2.346e+03,3.362e+02,6.554e+04
94.5,5.583e+04,2.314e+03,2.764e+02,5.842e+04
96.1,4.544e+04,2.168e+03,3.020e+02,4.791e+04
97.7,3.499e+04,1.910e+03,4.286e+02,3.733e+04
99.3,2.635e+04,1.959e+03,9.791e+02,2.928e+04
100.8,2.113e+04,3.527e+03,2.830e+03,2.749e+04
102.4,2.706e+04,9.672e+03,8.638e+03,4.537e+04
104.0,4.836e+04,1.939e+04,1.804e+04,8.579e+04
105.6,7.336e+04,2.691e+04,2.335e+04,1.236e+05
107.1,1.049e+05,3.462e+04,2.260e+04,1.621e+05
108.7,1.292e+05,4.109e+04,1.719e+04,1.875e+05
110.3,1.372e+05,4.463e+04,1.171e+04,1.936e+05
111.9,1.354e+05,4.417e+04,9.124e+03,1.887e+05
113.5,1.301e+05,4.167e+04,8.603e+03,1.804e+05
115.0,1.242e+05,3.820e+04,8.977e+03,1.713e+05
116.6,1.129e+05,3.220e+04,9.189e+03,1.543e+05
118.2,1.031e+05,2.747e+04,9.791e+03,1.404e+05
119.8,1.071e+05,2.622e+04,1.094e+04,1.442e+05
121.3,1.091e+05,2.372e+04,1.169e+04,1.445e+05
122.9,1.070e+05,2.059e+04,1.257e+04,1.401e+05
124.5,1.060e+05,1.809e+04,1.354e+04,1.376e+05
126.1,1.057e+05,1.636e+04,1.450e+04,1.366e+05
127.6,1.056e+05,1.515e+04,1.554e+04,1.363e+05
129.2,1.073e+05,1.436e+04,1.657e+04,1.383e+05
130.8,1.096e+05,1.388e+04,1.746e+04,1.410e+05
132.4,8.803e+04,1.117e+04,1.446e+04,1.137e+05
133.9,2.497e+04,3.439e+03,4.308e+03,3.272e+04
135.5,7.906e+03,1.315e+03,1.588e+03,1.081e+04
137.1,7.731e+03,1.398e+03,1.710e+03,1.084e+04
138.7,7.894e+03,1.544e+03,1.832e+03,1.127e+04
140.2,8.054e+03,1.591e+03,1.864e+03,1.151e+04
141.8,8.181e+03,1.706e+03,1.969e+03,1.186e+04
143.4,8.528e+03,2.000e+03,2.139e+03,1.267e+04
145.0,8.927e+03,2.424e+03,2.426e+03,1.378e+04
146.5,9.871e+03,3.030e+03,3.026e+03,1.593e+04
148.1,1.197e+04,4.094e+03,4.175e+03,2.024e+04
149.7,1.575e+04,5.749e+03,6.214e+03,2.771e+04
151.3,1.632e+04,6.270e+03,6.916e+03,2.951e+04
152.8,1.552e+04,6.000e+03,6.697e+03,2.821e+04
154.4,1.544e+04,5.646e+03,6.778e+03,2.786e+04
156.0,1.533e+04,5.185e+03,7.158e+03,2.767e+04
157.6,1.515e+04,4.671e+03,7.840e+03,2.766e+04
159.1,1.440e+04,4.320e+03,8.465e+03,2.718e+04
160.7,1.269e+04,4.057e+03,8.439e+03,2.518e+04
162.3,1.055e+04,3.596e+03,7.508e+03,2.165e+04
163.9,8.168e+03,2.877e+03,6.090e+03,1.713e+04
165.4,6.163e+03,2.116e+03,4.772e+03,1.305e+04
167.0,4.696e+03,1.435e+03,3.647e+03,9.779e+03
168.6,3.548e+03,9.784e+02,2.793e+03,7.319e+03
170.2,2.892e+03,8.442e+02,2.234e+03,5.971e+03
171.8,2.515e+03,9.798e+02,1.960e+03,5.455e+03
173.3,2.852e+03,1.331e+03,2.154e+03,6.337e+03
174.9,2.963e+03,1.401e+03,2.066e+03,6.429e+03
176.5,2.925e+03,1.395e+03,2.026e+03,6.345e+03
178.1,2.636e+03,1.303e+03,1.781e+03,5.720e+03
179.6,2.719e+03,1.244e+03,1.767e+03,5.730e+03
181.2,3.058e+03,1.234e+03,1.947e+03,6.239e+03
182.8,3.455e+03,1.315e+03,2.292e+03,7.061e+03
184.4,3.592e+03,1.357e+03,2.551e+03,7.500e+03
185.9,3.598e+03,1.352e+03,2.791e+03,7.741e+03
187.5,3.803e+03,1.390e+03,3.187e+03,8.380e+03
189.1,3.963e+03,1.402e+03,3.583e+03,8.949e+03
190.7,4.092e+03,1.442e+03,3.966e+03,9.500e+03
192.2,4.010e+03,1.417e+03,4.202e+03,9.629e+03
193.8,4.017e+03,1.416e+03,4.504e+03,9.938e+03
195.4,3.811e+03,1.331e+03,4.536e+03,9.678e+03
197.0,3.463e+03,1.246e+03,4.373e+03,9.082e+03
198.5,3.257e+03,1.291e+03,4.378e+03,8.926e+03
