freq,psd_x,psd_y,psd_z,psd_xyz
135.3,2.252e+04,7.151e+03,3.961e+03,3.363e+04
136.8,1.804e+04,5.552e+03,4.285e+03,2.788e+04
138.4,1.957e+04,6.022e+03,4.392e+03,2.998e+04
139.9,2.132e+04,6.287e+03,4.526e+03,3.213e+04
141.5,2.209e+04,6.640e+03,5.065e+03,3.380e+04
143.0,2.289e+04,6.792e+03,5.426e+03,3.511e+04
144.6,1.952e+04,6.142e+03,5.383e+03,3.105e+04
146.2,1.979e+04,6.959e+03,5.975e+03,3.273e+04
147.7,2.016e+04,7.871e+03,5.768e+03,3.380e+04
149.3,1.754e+04,7.227e+03,5.279e+03,3.005e+04
150.8,1.383e+04,6.090e+03,4.616e+03,2.454e+04
152.4,1.068e+04,4.738e+03,3.806e+03,1.923e+04
153.9,8.451e+03,4.005e+03,3.191e+03,1.565e+04
155.5,7.094e+03,3.591e+03,2.793e+03,1.348e+04
157.0,6.682e+03,3.586e+03,2.646e+03,1.291e+04
158.6,6.909e+03,3.875e+03,2.669e+03,1.345e+04
160.1,6.274e+03,3.694e+03,2.687e+03,1.266e+04
161.7,5.250e+03,3.334e+03,2.608e+03,1.119e+04
163.3,4.744e+03,3.092e+03,2.549e+03,1.038e+04
164.8,4.626e+03,2.853e+03,2.572e+03,1.005e+04
166.4,4.903e+03,2.742e+03,2.612e+03,1.026e+04
167.9,5.664e+03,2.797e+03,2.779e+03,1.124e+04
169.5,7.129e+03,3.383e+03,3.635e+03,1.415e+04
171.0,7.668e+03,3.778e+03,4.290e+03,1.574e+04
172.6,6.927e+03,3.690e+03,4.350e+03,1.497e+04
174.1,6.616e+03,3.927e+03,4.556e+03,1.510e+04
175.7,6.425e+03,4.135e+03,4.489e+03,1.505e+04
177.3,5.551e+03,3.812e+03,3.982e+03,1.334e+04
178.8,4.787e+03,3.268e+03,3.640e+03,1.170e+04
180.4,4.665e+03,3.204e+03,3.658e+03,1.153e+04
181.9,4.363e+03,3.187e+03,3.583e+03,1.113e+04
183.5,3.845e+03,2.964e+03,3.282e+03,1.009e+04
185.0,3.042e+03,2.473e+03,2.746e+03,8.262e+03
186.6,2.275e+03,1.962e+03,2.258e+03,6.495e+03
188.1,1.835e+03,1.544e+03,1.849e+03,5.228e+03
189.7,1.747e+03,1.325e+03,1.656e+03,4.728e+03
191.2,2.106e+03,1.461e+03,1.782e+03,5.350e+03
192.8,2.665e+03,1.747e+03,2.117e+03,6.529e+03
194.4,3.463e+03,2.168e+03,2.581e+03,8.212e+03
195.9,4.190e+03,2.473e+03,3.005e+03,9.669e+03
197.5,4.954e+03,2.711e+03,3.609e+03,1.127e+04
199.0,5.520e+03,3.251e+03,4.414e+03,1.318e+04
