freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.564e+01,4.799e+02,1.518e+02,6.474e+02
1.6,3.507e+01,2.833e+02,1.012e+02,4.195e+02
3.1,3.398e+01,3.467e+01,1.938e+01,8.803e+01
4.7,3.548e+01,3.966e+02,1.941e+01,4.515e+02
6.3,3.878e+01,1.318e+03,1.894e+01,1.376e+03
7.9,3.631e+01,2.146e+03,1.927e+01,2.202e+03
9.4,3.744e+01,3.175e+03,1.942e+01,3.232e+03
11.0,3.677e+01,4.527e+03,1.858e+01,4.582e+03
12.6,3.538e+01,6.514e+03,1.977e+01,6.569e+03
14.2,3.689e+01,9.096e+03,2.251e+01,9.155e+03
15.7,3.743e+01,1.186e+04,2.658e+01,1.193e+04
17.3,3.414e+01,1.572e+04,3.886e+01,1.579e+04
18.9,3.554e+01,2.141e+04,5.655e+01,2.150e+04
20.5,3.773e+01,2.822e+04,9.542e+01,2.836e+04
22.0,3.824e+01,3.712e+04,1.600e+02,3.732e+04
23.6,3.985e+01,4.962e+04,2.775e+02,4.994e+04
25.2,7.257e+01,6.605e+04,4.569e+02,6.658e+04
26.7,1.385e+02,8.218e+04,7.279e+02,8.304e+04
28.3,1.371e+02,9.540e+04,1.122e+03,9.666e+04
29.9,8.853e+01,1.079e+05,1.763e+03,1.098e+05
31.5,5.799e+01,1.431e+05,3.362e+03,1.465e+05
33.0,6.500e+01,2.249e+05,6.718e+03,2.316e+05
34.6,8.579e+01,3.597e+05,1.325e+04,3.730e+05
36.2,9.314e+01,5.073e+05,2.650e+04,5.339e+05
37.8,1.110e+02,7.726e+05,6.043e+04,8.331e+05
39.3,1.283e+02,1.069e+06,1.188e+05,1.188e+06
40.9,1.717e+02,1.198e+06,1.868e+05,1.385e+06
42.5,2.935e+02,1.129e+06,2.410e+05,1.370e+06
44.1,4.158e+02,8.964e+05,2.573e+05,1.154e+06
45.6,6.118e+02,6.882e+05,2.707e+05,9.595e+05
47.2,8.793e+02,5.014e+05,2.646e+05,7.669e+05
48.8,1.336e+03,3.210e+05,2.217e+05,5.440e+05
50.3,2.110e+03,1.993e+05,1.930e+05,3.945e+05
51.9,3.405e+03,1.562e+05,2.731e+05,4.327e+05
53.5,5.751e+03,1.486e+05,4.329e+05,5.873e+05
55.1,8.789e+03,1.131e+05,4.121e+05,5.340e+05
56.6,1.170e+04,7.433e+04,3.108e+05,3.968e+05
58.2,1.511e+04,5.020e+04,2.215e+05,2.868e+05
59.8,1.848e+04,4.212e+04,1.623e+05,2.229e+05
61.4,2.043e+04,4.205e+04,1.244e+05,1.869e+05
62.9,2.338e+04,4.061e+04,1.148e+05,1.788e+05
64.5,2.791e+04,3.750e+04,1.173e+05,1.827e+05
66.1,3.439e+04,3.700e+04,1.144e+05,1.858e+05
67.7,4.051e+04,4.027e+04,1.089e+05,1.897e+05
69.2,4.178e+04,4.470e+04,9.966e+04,1.861e+05
70.8,3.983e+04,4.786e+04,8.891e+04,1.766e+05
72.4,3.662e+04,5.090e+04,8.150e+04,1.690e+05
73.9,3.250e+04,5.468e+04,7.696e+04,1.641e+05
